MSOA_code,Households
E02003572,2428
E02003573,3072
E02003574,3172
E02003575,2700
E02003576,3236
E02003577,2357
E02003578,2588
E02003579,3184
E02003580,2637
E02003581,3520
E02003582,3194
E02003583,2329
E02003584,2950
E02003585,3047
E02003586,3125
E02003587,3177
E02003588,2816
E02003589,2976
E02003590,3739
E02003591,3256
E02003592,4269
E02003593,2271
E02003594,3590
E02003595,3459
E02003596,3725
E02003597,2437
E02003598,3643
E02003652,2905
E02003653,2581
E02003654,2093
E02003655,3241
E02003656,2380
E02003657,2353
E02003658,2868
E02003659,2613
E02003660,3581
E02003661,2029
E02003662,2606
E02003663,2100
E02003664,2367
E02003665,2145
E02003666,2447
E02003667,2710
E02003668,3518
E02003669,2187
E02003670,3244
E02003671,2443
E02003672,3570
E02003673,3301
E02003674,2122
E02003675,3129
E02003676,3114
E02003677,3498
E02003678,2104
E02003679,2608
E02003680,3910
E02003681,3808
E02003682,2828
E02003683,2440
E02003684,3260
E02003685,3039
E02003686,2562
E02003687,2101
E02003688,4272
E02003689,2890
E02003690,2587
E02003691,2489
E02003692,3193
E02003693,2433
E02003694,3215
E02003695,3699
E02003696,3351
E02003697,2214
E02003698,3190
E02003699,2188
E02003700,3567
E02003701,4044
E02003702,3086
E02003703,2904
E02003704,2239
E02003705,2474
E02003706,2224
E02003707,2236
E02003708,2862
E02003709,2227
E02003710,3050
E02003711,2795
E02003712,3094
E02003713,2329
E02003714,2624
E02003715,2455
E02003716,2382
E02003717,3641
E02003718,2331
E02004356,2977
E02004357,3068
E02004358,3556
E02004359,3419
E02004360,4716
E02004361,3293
E02004362,3401
E02004363,3037
E02004364,3754
E02004365,3175
E02004366,3227
E02004367,3295
E02004368,2802
E02004369,4125
E02004370,3202
E02004371,2718
E02004372,2912
E02004373,3350
E02004374,3344
E02004375,3592
E02004376,3194
E02004377,4164
E02004378,4206
E02004379,2787
E02004380,3209
E02004381,3978
E02004382,2716
E02004383,3022
E02004384,3110
E02004385,3286
E02004386,2490
E02004387,2193
E02004388,2543
E02004389,3963
E02004390,3373
E02004391,3057
E02004392,3378
E02004393,2663
E02004394,2914
E02004395,3409
E02004396,3628
E02004397,3118
E02004398,3513
E02004399,3338
E02004400,4335
E02004401,3591
E02004402,4228
E02004403,2438
E02004404,2384
E02004405,2010
E02004406,2863
E02004407,3072
E02004408,3019
E02004409,2023
E02004410,2908
E02004411,3343
E02004412,3086
E02004413,2640
E02004414,2194
E02004415,2057
E02004416,2472
E02004417,2421
E02004418,2194
E02004419,2355
E02004420,4118
E02004421,3430
E02004422,3803
E02004423,3446
E02004675,3022
E02004676,3283
E02004677,2664
E02004678,2968
E02004679,2981
E02004680,2290
E02004681,3536
E02004682,2749
E02004683,2570
E02004684,2916
E02004685,2622
E02004686,2740
E02004687,2456
E02004688,3363
E02004689,2240
E02004690,3055
E02004691,3048
E02004692,2847
E02004693,3062
E02004694,2656
E02004695,2222
E02004696,2424
E02004697,2085
E02004698,2245
E02004699,3929
E02004700,2085
E02004701,2622
E02004702,3007
E02004703,3736
E02004704,2280
E02004705,3168
E02004706,2889
E02004707,3996
E02004708,3636
E02004709,2884
E02004710,2424
E02004711,2642
E02004712,3270
E02004713,3108
E02004714,2940
E02004715,2930
E02004716,3360
E02004717,3129
E02004718,3038
E02004719,3738
E02004720,4541
E02004721,2771
E02004722,2987
E02004723,3688
E02004724,2995
E02004725,2231
E02004726,2273
E02004727,2917
E02004728,2956
E02004729,2863
E02004730,3468
E02004731,3033
E02004732,3085
E02004733,2955
E02004734,3996
E02004735,3177
E02004736,3242
E02004737,2910
E02004738,3144
E02004739,2818
E02004740,3014
E02004741,3090
E02004742,3130
E02004743,3048
E02004744,3434
E02004745,3052
E02004746,3172
E02004747,2812
E02004748,3427
E02004749,2960
E02004750,3211
E02004751,3246
E02004752,3147
E02004753,3756
E02004754,2466
E02004755,2810
E02004756,2868
E02004757,3068
E02004758,2966
E02004759,3260
E02004760,2830
E02004761,2049
E02004762,2501
E02004763,2529
E02004764,3313
E02004765,2592
E02004766,2440
E02004767,2045
E02004768,2235
E02004769,2263
E02004770,2778
E02004771,3258
E02004772,3784
E02004773,3510
E02004774,4131
E02004775,3629
E02004776,2481
E02004777,2421
E02004778,2550
E02004779,4483
E02004780,2468
E02004781,2993
E02004782,3015
E02004783,2888
E02004784,2228
E02004785,2363
E02004786,3143
E02004787,3332
E02004788,2846
E02004789,3971
E02004790,3190
E02004791,2119
E02004792,3456
E02004793,2947
E02004794,2793
E02004795,3748
E02004796,4085
E02004797,3227
E02004798,2376
E02004799,3511
E02004800,3294
E02004801,3505
E02004802,2621
E02004803,2771
E02004804,2959
E02004805,3032
E02004806,3081
E02004807,3878
E02004808,3998
E02004809,2081
E02004810,2740
E02004811,3238
E02004812,2414
E02004813,2448
E02004814,2711
E02004815,2843
E02004816,3354
E02004817,2963
E02004818,3416
E02004819,2971
E02004820,2605
E02004821,2080
E02004822,3106
E02004823,3726
E02004824,2550
E02004825,4111
E02004826,2554
E02004827,2729
E02004828,2416
E02004829,2059
E02004830,2425
E02004831,3259
E02004832,3408
E02004833,3156
E02004834,3243
E02004835,3911
E02004836,2141
E02004837,3074
E02004838,3459
E02004839,3099
E02004840,3705
E02004841,3285
E02004842,2909
E02004996,2736
E02004997,3109
E02004998,2291
E02004999,4308
E02005000,3615
E02005001,3389
E02005002,3458
E02005003,2618
E02005004,2849
E02005005,2662
E02005006,2057
E02005007,2625
E02005008,3507
E02005009,2223
E02005010,3333
E02005011,2704
E02005012,3239
E02005013,3451
E02005014,3495
E02005015,2909
E02005016,3150
E02005017,3261
E02005018,2852
E02005019,2103
E02005020,2837
E02005021,2797
E02005022,2860
E02005023,2899
E02005024,5775
E02005025,3196
E02005026,2653
E02005027,2077
E02005028,2828
E02005029,2378
E02005030,3329
E02005031,2596
E02005032,3715
E02005033,2714
E02005034,2798
E02005035,2914
E02005036,2444
E02005037,2239
E02005038,2224
E02005039,2634
E02005040,2427
E02005041,2546
E02005042,3680
E02005043,3188
E02005044,3090
E02005045,3072
E02005046,2450
E02005047,3214
E02005048,2512
E02005049,3004
E02005050,3312
E02005051,5102
E02005052,3114
E02005053,3365
E02005054,2665
E02005055,2812
E02005056,3699
E02005057,3419
E02005058,2957
E02005059,3704
E02005060,2756
E02005061,2895
E02005062,2631
E02005063,2369
E02005064,2661
E02005065,3032
E02005066,3118
E02005067,2213
E02005068,2580
E02005069,3259
E02005070,3430
E02005071,3529
E02005072,2947
E02005073,3354
E02005074,3251
E02005075,3072
E02005076,2940
E02005077,2903
E02005078,2999
E02005079,2818
E02005080,4113
E02005081,2661
E02005082,2997
E02005083,2613
E02005084,2343
E02005085,2430
E02005086,2216
E02005087,2744
E02005088,3905
E02005089,2455
E02005090,2318
E02005091,2552
E02005092,2473
E02005093,2368
E02005094,3264
E02005095,2849
E02005096,3765
E02005097,3224
E02005098,3635
E02005099,3082
E02005100,3250
E02005101,2482
E02005102,2542
E02005103,2335
E02005104,3266
E02005105,2978
E02005106,3311
E02005107,4609
E02005108,5291
E02005109,2697
E02005110,2601
E02005111,3430
E02005112,2895
E02005113,2818
E02005114,2382
E02005115,2387
E02005116,2483
E02005117,2222
E02005118,2994
E02005119,2397
E02005120,2480
E02005121,3353
E02005122,2744
E02005123,3286
E02005124,3488
E02005125,2860
E02005126,3077
E02005127,2764
E02005128,3324
E02005129,4125
E02005130,3111
E02005131,2165
E02005132,3358
E02005133,3639
E02005134,2900
E02005135,2920
E02005136,3141
E02005137,3115
E02005138,3565
E02005139,4024
E02005140,3340
E02005141,3103
E02005142,3078
E02005143,3228
E02005144,3290
E02005145,2554
E02005146,2945
E02005147,3830
E02005148,3197
E02005149,3816
E02005150,3740
E02005151,4489
E02005152,3839
E02005153,2979
E02005154,4067
E02005155,2236
E02005156,2762
E02005157,2651
E02005158,2465
E02005159,3056
E02005160,3423
E02005161,3210
E02005162,4042
E02005163,2901
E02005164,3140
E02005165,2986
E02005166,2557
E02005167,2803
E02005168,2688
E02005169,3409
E02005170,3453
E02005171,2590
E02005172,3006
E02005173,3247
E02005174,2853
E02005175,3016
E02005921,2180
E02005922,2453
E02005923,2278
E02005924,4239
E02005925,3161
E02005926,3167
E02005927,2192
E02005928,2724
E02005929,2637
E02005930,3024
E02005931,2996
E02005932,2278
E02005933,3036
E02005934,3563
E02005935,2734
E02005936,3181
E02005937,2699
E02005938,2185
E02005939,2496
E02005940,2541
E02005941,2820
E02005942,2152
E02005943,2560
E02005944,2351
E02005945,3462
E02005946,3119
E02005947,2622
E02005948,2776
E02005949,2240
E02005950,3982
E02005951,2499
E02005952,4443
E02005953,2069
E02005954,3552
E02005955,3625
E02005956,2340
E02005957,2579
E02005958,2292
E02005959,2191
E02005960,2160
E02005961,2750
E02005962,3152
E02005963,3188
E02005964,2876
E02005965,2147
E02005966,3019
E02005967,2186
E02005968,2462
E02005969,3455
E02005970,2294
E02005971,2271
E02005972,3132
E02005973,2546
E02005974,2492
E02005975,3056
E02005976,2166
E02005977,2263
E02005978,2605
E02005979,3509
E02005980,3752
E02005981,3533
E02005982,2431
E02005983,3961
E02005984,2646
E02005985,2841
E02005986,3360
E02005987,2965
E02005988,2840
E02005989,2004
E02005990,2246
E02005991,3449
E02005992,3615
E02005993,2540
E02005994,2408
E02005995,2479
E02005996,3363
E02005997,2357
E02005998,2251
E02005999,2389
E02006000,3408
E02006001,2198
E02006002,3494
E02006003,2142
E02006004,2371
E02006005,2232
E02006006,2208
E02006007,2552
E02006317,2512
E02006318,2618
E02006319,2731
E02006320,2902
E02006321,2416
E02006322,2409
E02006323,2557
E02006324,2762
E02006325,2942
E02006326,2656
E02006327,2579
E02006328,3666
E02006329,2492
E02006330,3796
E02006331,2577
E02006332,2422
E02006333,3640
E02006334,2937
E02006335,3071
E02006336,2593
E02006337,3248
E02006338,2380
E02006339,2472
E02006340,3909
E02006341,3714
E02006342,2802
E02006343,3178
E02006344,3272
E02006345,2364
E02006346,3728
E02006347,3079
E02006348,3378
E02006349,2628
E02006350,2337
E02006351,3364
E02006352,2296
E02006353,2554
E02006354,3422
E02006355,2363
E02006356,4634
E02006357,2667
E02006358,2440
E02006359,2443
E02006360,3125
E02006361,2255
E02006362,2644
E02006363,2261
E02006364,2598
E02006365,2229
E02006366,2989
E02006367,2360
E02006368,2263
E02006369,2776
E02006370,2577
E02006371,2806
E02006372,2537
E02006373,2927
E02006374,2654
E02006375,2278
E02006376,3177
E02006377,2254
E02006378,2653
E02006379,2580
E02006380,2781
E02006381,2481
E02006382,2505
E02006383,3645
E02006384,3926
E02006385,3046
E02006386,3172
E02006387,2475
E02006388,3351
E02006389,2747
E02006390,3140
E02006391,2198
E02006392,3285
E02006393,2565
E02006394,3302
E02006395,3862
E02006396,2264
E02006397,2355
E02006398,3092
E02006399,4270
E02006400,2319
E02006401,3802
E02006402,3831
E02006403,2638
E02006404,2335
E02006405,3920
E02006406,3457
E02006407,3530
E02006408,3162
E02006409,2706
E02006410,3090
E02006411,2979
E02006412,2660
E02006413,2507
E02006414,2508
E02006415,2901
E02006416,3319
E02006417,2306
E02006418,2721
E02006419,2784
E02006420,2545
E02006421,2961
E02006422,2293
E02006423,3671
E02006424,2234
E02006425,2321
E02006426,2193
E02006427,2371
E02006428,2757
E02006429,2861
E02006430,3018
E02006431,3962
E02006432,2165
E02006433,3808
E02006434,2270
E02006435,2307
E02006436,2390
E02006437,3095
E02006438,3007
E02006439,2425
E02006440,2778
E02006441,3034
E02006442,2238
E02006443,3050
E02006444,2617
E02006445,2888
E02006446,2702
E02006447,2248
E02006448,2699
E02006449,2783
E02006450,2475
E02006451,4180
E02006452,2997
E02006453,3124
E02006454,2567
E02006455,2369
E02006456,2972
E02006457,3397
E02006458,3265
E02006459,3333
E02006460,4089
E02006461,2519
E02006462,2939
E02006463,3662
E02006464,2853
E02006465,2418
E02006466,3143
E02006467,2350
E02006534,3515
E02006535,2813
E02006536,2853
E02006537,4176
E02006538,3375
E02006539,3095
E02006540,2541
E02006541,3502
E02006542,2506
E02006543,2337
E02006544,3832
E02006545,3057
E02006546,3403
E02006547,2118
E02006548,3797
E02006549,2827
E02006550,3954
E02006551,3894
E02006552,3047
E02006553,3025
E02006554,3053
E02006555,3071
E02006556,3580
E02006557,2714
E02006558,4630
E02006559,3738
E02006560,4145
E02006561,2532
E02006562,2181
E02006563,2365
E02006564,3242
E02006565,3371
E02006566,3028
E02006567,2970
E02006568,4005
E02006569,2987
E02006570,3600
E02006571,3034
E02006572,3536
E02006573,4543
E02006574,4403
E02006575,2878
E02006576,3277
E02006577,3075
E02006578,3123
E02006579,3142
E02006580,3226
E02006581,3380
E02006582,2616
E02006583,3770
E02006584,2820
E02006585,3273
E02006586,2624
E02006587,3179
E02006588,2967
E02006589,4365
E02006590,3338
E02006591,3164
E02006592,2179
E02006593,4116
E02006594,2683
E02006595,2838
E02006596,3130
E02006597,3138
E02006598,2007
E02006599,2735
E02006600,3794
E02006601,3184
E02006602,2751
E02006603,3649
E02006604,4622
E02006605,2181
E02006606,3112
E02006607,2783
E02006608,2252
E02006609,2572
E02006610,2469
E02006611,3936
E02006612,3326
E02006613,2941
E02006614,3728
E02006615,2531
E02006616,3076
E02006617,3618
E02006618,2321
E02006619,2816
E02006620,3687
E02006621,3227
E02006622,3340
E02006623,3258
E02006624,2742
E02006625,3010
E02006626,2972
E02006627,3655
E02006628,3467
E02006629,3178
E02006630,3842
E02006631,4005
E02006632,3668
E02006633,3763
E02002985,2019
E02002986,2221
E02002987,2305
E02002988,2334
E02002989,2323
E02002990,2768
E02002991,5308
E02002992,2319
E02002993,2649
E02002994,4238
E02002995,2334
E02002996,3459
E02002997,2206
E02002998,2259
E02002999,2337
E02003000,3768
E02003001,2074
E02003002,2342
E02003003,2181
E02003004,2315
E02003005,2345
E02003006,3391
E02003007,3089
E02003008,2149
E02003009,2184
E02003010,2157
E02003011,2042
E02003012,4248
E02003013,4421
E02003014,3314
E02003015,2385
E02003016,2337
E02003017,2673
E02003018,2478
E02003019,3864
E02003020,2428
E02003021,2384
E02003022,2427
E02003023,2571
E02003024,3258
E02003025,2571
E02003026,3259
E02003027,4066
E02003028,3217
E02003029,2447
E02003030,2780
E02003031,3777
E02003032,2608
E02003033,3442
E02003034,3731
E02003035,4770
E02003036,3116
E02003037,3831
E02003038,2470
E02003039,3232
E02003040,3772
E02003041,2682
E02003042,4082
E02003043,2486
E02003044,2375
E02003045,2631
E02003046,3844
E02003047,3935
E02003048,2677
E02003049,3043
E02003050,2913
E02003051,2474
E02003052,2735
E02003053,3145
E02003054,2528
E02003055,2961
E02003056,2757
E02003057,2284
E02003058,3535
E02003059,2262
E02003060,4412
E02003061,2385
E02003062,2363
E02003063,2949
E02003064,2753
E02003065,2621
E02003066,2500
E02003067,2107
E02003068,2652
E02003069,2401
E02003070,3818
E02003071,3347
E02003072,4094
E02003073,2663
E02003074,3523
E02003075,2191
E02003076,3623
E02003077,2398
E02003078,2621
E02003079,3917
E02003080,3937
E02003081,4236
E02003082,4142
E02003083,3334
E02003084,4411
E02003085,3158
E02003086,2605
E02003087,3718
E02003088,3354
E02003089,2619
E02003090,2712
E02003091,2668
E02003092,2674
E02003093,2591
E02003094,2833
E02003095,2620
E02003096,2656
E02003097,2660
E02003098,3775
E02003099,2743
E02003100,4389
E02003101,3882
E02003102,2405
E02003103,2760
E02003104,3134
E02003105,2449
E02003106,2557
E02003107,4167
E02003108,3008
E02003109,2355
E02003110,3216
E02003111,2524
E02003112,2484
E02003113,3869
E02003114,2896
E02003115,3578
E02003116,3100
E02003117,3074
E02003118,3760
E02003119,3974
E02003120,3367
E02003121,4162
E02003122,2666
E02003123,3326
E02003124,3272
E02003125,2594
E02003126,2774
E02003127,3044
E02003128,3432
E02003129,2607
E02003130,4307
E02003131,3175
E02003132,3188
E02003133,3001
E02003134,2797
E02003135,2914
E02003136,2998
E02003137,2981
E02003138,3088
E02003139,2523
E02003140,2996
E02003141,3473
E02003142,3819
E02003143,3102
E02003144,2896
E02003145,2578
E02003146,3412
E02003147,3368
E02003148,3486
E02003149,3723
E02003150,4911
E02003151,3149
E02003152,3739
E02003153,3208
E02003154,3045
E02003155,2427
E02003156,3486
E02003157,2698
E02003158,2507
E02003159,2472
E02003160,2509
E02003161,3148
E02003162,2095
E02003163,3870
E02003164,3852
E02003165,3021
E02003166,4230
E02003167,4091
E02003168,3008
E02003169,3081
E02003170,4748
E02003171,3135
E02003172,2585
E02003173,2840
E02003174,3295
E02003175,3611
E02003176,2978
E02003177,3130
E02003178,3143
E02003179,2586
E02003180,3143
E02003181,3222
E02003182,2474
E02003183,2502
E02003184,2788
E02003185,2897
E02003186,3012
E02003187,3413
E02003188,4167
E02003189,3294
E02003190,4010
E02003191,3471
E02003192,3746
E02003193,5909
E02003194,2397
E02003195,2159
E02003196,4116
E02003197,2791
E02003198,2887
E02003199,3988
E02003200,4035
E02003201,4006
E02003202,2466
E02003203,3004
E02003204,3441
E02003205,3250
E02003206,3768
E02003207,2684
E02003208,3922
E02003209,2281
E02003210,4013
E02003211,3835
E02003212,3483
E02003213,3471
E02003214,2623
E02003215,3053
E02003216,3816
E02003217,2608
E02003218,2462
E02003219,2389
E02003220,3822
E02003221,2730
E02003222,2505
E02003223,3470
E02003224,3538
E02003225,2521
E02003226,2924
E02003227,2338
E02003228,2572
E02003229,2258
E02003230,3062
E02003231,3148
E02003232,2487
E02003233,3710
E02003234,3606
E02003235,2667
E02003236,3897
E02003892,2617
E02003893,2640
E02003894,2952
E02003895,2944
E02003896,2452
E02003897,2051
E02003898,2690
E02003899,2221
E02003900,2453
E02003901,3208
E02003902,2312
E02003903,2795
E02003904,2492
E02003905,2377
E02003906,2318
E02003907,3329
E02003908,2958
E02003909,3644
E02003910,2692
E02003911,3454
E02003912,3508
E02003913,2482
E02003914,2741
E02003915,3305
E02003916,2797
E02003917,2995
E02003918,2996
E02003919,2862
E02003920,2558
E02003921,2366
E02003922,3019
E02003923,2861
E02003924,2990
E02003925,2786
E02003926,2866
E02003927,3414
E02003928,4254
E02003929,2906
E02003930,3597
E02003931,4182
E02003932,2583
E02003933,2895
E02003934,2302
E02003935,3032
E02003936,3200
E02003937,2565
E02003938,3096
E02003939,2760
E02003940,2392
E02003941,2459
E02003942,2887
E02003943,3364
E02003944,3731
E02003945,2432
E02003946,3642
E02003947,2631
E02003948,3687
E02003949,3312
E02003950,2297
E02003951,2982
E02003952,2760
E02003953,3655
E02003954,2638
E02003955,3877
E02003956,2526
E02003957,3785
E02003958,2975
E02003959,2745
E02003960,2602
E02003961,3152
E02003962,2428
E02003963,3881
E02003964,3455
E02006781,883
E02004129,2244
E02004130,2594
E02004131,2399
E02004132,3128
E02004133,3240
E02004134,2699
E02004135,3288
E02004136,3160
E02004137,2285
E02004138,3303
E02004139,2805
E02004140,2552
E02004141,2345
E02004142,2014
E02004143,2563
E02004144,2772
E02004145,2735
E02004146,2986
E02004147,2967
E02004148,2925
E02004149,2863
E02004150,2849
E02004151,3160
E02004152,2947
E02004153,3108
E02004154,3080
E02004155,3389
E02004156,3883
E02004157,2689
E02004158,3141
E02004159,3113
E02004160,3035
E02004161,3031
E02004162,3101
E02004163,3188
E02004164,2530
E02004165,2735
E02004166,2405
E02004167,2641
E02004168,2577
E02004169,2470
E02004170,2839
E02004171,2832
E02004172,2353
E02004173,2594
E02004174,2955
E02004175,2283
E02004176,2345
E02004177,2270
E02004178,2155
E02004179,3443
E02004180,2033
E02004181,2273
E02004182,2655
E02004183,2481
E02004184,3335
E02004185,2329
E02004186,3200
E02004187,3461
E02004188,2514
E02004189,2378
E02004190,3106
E02004191,3716
E02004192,3076
E02004193,4535
E02004194,2433
E02004195,2595
E02004196,2849
E02004197,2522
E02004198,2713
E02004199,2476
E02004200,2405
E02004201,2189
E02004202,3149
E02004203,2409
E02004204,3652
E02004205,2655
E02004206,3021
E02004207,2434
E02004208,3282
E02004209,3530
E02004210,3082
E02004211,2770
E02004212,2182
E02004213,2034
E02004214,2570
E02004215,2261
E02004216,2365
E02004217,3235
E02004218,2388
E02004219,2205
E02004220,2969
E02004221,2369
E02004222,2394
E02004223,3947
E02004224,2427
E02004225,2201
E02004226,2736
E02004227,3274
E02004228,2556
E02004229,2647
E02004230,2702
E02004231,2559
E02004232,2381
E02004233,4691
E02004234,2578
E02004235,2630
E02004236,2399
E02004237,2968
E02004238,3292
E02004239,2515
E02004240,2563
E02004241,3827
E02004242,3046
E02004243,2534
E02004244,2931
E02004245,2663
E02004246,2942
E02004247,2273
E02004248,3262
E02004249,2223
E02004250,3226
E02004251,2708
E02004252,3268
E02004253,3576
E02004254,4058
E02004255,3071
E02004256,2899
E02004257,2997
E02004258,3902
E02004259,2559
E02004260,2968
E02004261,3878
E02004262,2976
E02004263,2325
E02004264,3166
E02004265,3658
E02004266,2902
E02004267,2312
E02004268,4441
E02004269,3933
E02004270,3186
E02004271,4062
E02004272,4199
E02004273,3183
E02004274,2849
E02004275,3233
E02004276,2485
E02004277,3403
E02004278,3688
E02004279,3110
E02004280,3177
E02004281,3060
E02004282,3761
E02004283,3507
E02004284,4478
E02004285,3048
E02004286,2071
E02004287,2308
E02004288,2050
E02004289,2872
E02004600,2493
E02004601,2289
E02004602,2477
E02004603,2806
E02004604,3222
E02004605,2466
E02004606,3717
E02004607,4657
E02004608,4540
E02004609,2719
E02004610,3220
E02004611,4277
E02004612,4264
E02004613,2761
E02004614,2258
E02004615,3498
E02004616,3868
E02004617,3237
E02004618,2854
E02004619,3086
E02004620,2965
E02004621,2832
E02004622,2673
E02004623,3356
E02004624,2240
E02004625,3818
E02004626,3469
E02004627,2160
E02004628,2952
E02004629,4952
E02004630,2498
E02004631,2076
E02004632,4260
E02004633,3267
E02004634,4147
E02004635,2750
E02004636,3118
E02004637,3494
E02004638,2217
E02004639,2893
E02004640,2980
E02004641,3336
E02004642,3901
E02004643,2937
E02004644,3559
E02004645,3895
E02004646,3855
E02004647,2399
E02004648,2466
E02004649,2457
E02004650,2265
E02004651,2726
E02004652,2737
E02004653,2386
E02004654,4376
E02004655,3003
E02004656,4495
E02004657,2743
E02004658,2612
E02004659,2631
E02004660,2590
E02004661,3507
E02004662,2419
E02004663,2509
E02004664,2521
E02004665,3359
E02004666,3626
E02004667,4437
E02004668,3600
E02004669,2465
E02004670,5160
E02004671,2476
E02004672,5019
E02004673,2344
E02004674,3246
E02006047,3233
E02006048,2576
E02006049,3118
E02006050,3060
E02006051,2966
E02006052,2987
E02006053,3528
E02006054,3577
E02006055,3152
E02006056,2906
E02006057,3166
E02006058,2913
E02006059,2568
E02006060,3131
E02006061,3467
E02006062,3954
E02006063,2540
E02006064,3585
E02006065,3215
E02006066,3252
E02006067,2871
E02006068,3117
E02006069,3451
E02006070,2903
E02006071,2687
E02006072,3519
E02006073,3052
E02006074,2823
E02006075,2014
E02006076,3414
E02006077,2266
E02006078,2197
E02006079,2784
E02006080,2358
E02006081,2156
E02006082,2512
E02006083,2311
E02006084,2945
E02006085,2462
E02006086,2137
E02006087,2405
E02006088,3060
E02006089,2654
E02006090,2623
E02006091,4168
E02006092,2469
E02006093,3070
E02006094,2310
E02006095,3314
E02006096,2657
E02006097,2535
E02006098,2949
E02006099,2268
E02006100,2836
E02006101,2195
E02006102,3087
E02006103,3007
E02006104,3135
E02006105,4007
E02006106,2773
E02006107,3373
E02006108,3621
E02006109,3355
E02006110,3182
E02006111,4028
E02006112,3010
E02006113,3134
E02006114,3053
E02006115,3322
E02006116,3394
E02006117,2721
E02006634,3331
E02006635,3057
E02006636,2740
E02006637,3062
E02006638,2844
E02006639,3069
E02006640,2784
E02006641,2680
E02006642,2285
E02006643,3719
E02006644,2589
E02006645,2594
E02006646,2120
E02006647,2192
E02006648,2137
E02006649,2723
E02006650,4312
E02006651,2596
E02006652,3503
E02006653,3756
E02006654,3575
E02006655,2480
E02006656,2669
E02006657,2640
E02006658,2976
E02006659,2749
E02006660,4660
E02006661,2788
E02006662,2411
E02006663,3623
E02006664,2646
E02006665,2814
E02006666,2300
E02006667,2456
E02006668,2595
E02006669,4208
E02006670,2904
E02006671,2900
E02006672,2174
E02006673,2486
E02006674,2336
E02006675,3098
E02006676,2570
E02006677,3102
E02006678,2807
E02006679,3453
E02006680,3090
E02006681,2450
E02006682,4157
E02006683,2257
E02006684,2284
E02006685,2584
E02006686,2020
E02006687,2599
E02006688,2318
E02006689,2394
E02006690,2804
E02006691,4195
E02006692,2227
E02006693,2381
E02006694,2689
E02006695,2696
